date,symbol,action,price,score
2018-11-05,2318,SELL,56.0655,3
2018-11-06,2318,SELL,56.5327,3
2018-11-07,2318,SELL,56.4608,3
2018-11-08,2318,SELL,56.5687,3
2018-12-03,2318,SELL,55.7421,3
2018-12-04,2318,SELL,55.9577,3
2018-12-05,2318,SELL,55.7061,3
2019-01-18,2318,SELL,51.645,3
2019-01-21,2318,SELL,52.1841,3
2019-01-22,2318,SELL,51.9325,4
2019-01-25,2318,SELL,52.7591,4
2019-01-28,2318,SELL,53.0466,4
2019-01-31,2318,SELL,54.5561,4
2019-02-01,2318,SELL,55.1311,4
2019-02-04,2318,SELL,55.1311,4
2019-02-08,2318,SELL,54.9154,4
2019-02-11,2318,SELL,55.5983,4
2019-02-12,2318,SELL,55.6702,4
2019-02-13,2318,SELL,56.1374,4
2019-02-14,2318,SELL,56.1014,4
2019-02-22,2318,SELL,57.5031,4
2019-02-25,2318,SELL,60.4501,4
2019-02-26,2318,SELL,59.8751,4
2019-02-27,2318,SELL,59.4798,4
2019-03-01,2318,SELL,60.5579,4
2019-03-18,2318,SELL,62.8581,3
2019-03-19,2318,SELL,63.1815,3
2019-03-20,2318,SELL,63.0737,3
2019-03-21,2318,SELL,62.6065,3
2019-04-01,2318,SELL,64.691,4
2019-04-02,2318,SELL,63.7565,3
2019-04-03,2318,SELL,65.4098,3
2019-04-04,2318,SELL,65.6254,3
2019-04-08,2318,SELL,66.8473,3
2019-04-09,2318,SELL,67.3145,3
2019-04-10,2318,SELL,67.1708,3
2019-05-03,2318,SELL,68.5724,3
2019-06-11,2318,SELL,64.7716,4
2019-06-19,2318,SELL,66.4137,4
2019-06-20,2318,SELL,68.8586,4
2019-06-21,2318,SELL,68.5667,4
2019-06-24,2318,SELL,68.5302,4
2019-06-25,2318,SELL,67.6179,4
2019-06-26,2318,SELL,68.0558,4
2019-06-27,2318,SELL,68.6397,4
2019-06-28,2318,SELL,68.4572,3
2019-07-02,2318,SELL,70.5372,4
2019-07-03,2318,SELL,70.4277,4
2019-07-19,2318,SELL,69.6614,3
2019-07-25,2318,SELL,69.7709,3
2019-07-26,2318,SELL,69.5154,3
2019-09-04,2318,SELL,67.9183,4
2019-09-05,2318,SELL,68.6918,4
2019-09-06,2318,SELL,69.0969,4
2019-09-09,2318,SELL,68.8759,4
2019-09-12,2318,SELL,69.7231,3
2019-09-13,2318,SELL,70.0546,4
2019-09-16,2318,SELL,69.6494,4
2019-10-11,2318,SELL,68.9496,3
2019-10-14,2318,SELL,69.6862,3
2019-10-15,2318,SELL,69.5389,3
2019-10-16,2318,SELL,69.4653,3
2019-10-17,2318,SELL,69.9072,4
2019-10-18,2318,SELL,69.6862,4
2019-10-21,2318,SELL,69.3916,4
2019-10-22,2318,SELL,69.5389,4
2019-11-07,2318,SELL,69.5758,3
2019-12-11,2318,SELL,66.9238,3
2019-12-12,2318,SELL,67.2553,3
2019-12-13,2318,SELL,68.5813,3
2019-12-16,2318,SELL,68.213,3
2019-12-17,2318,SELL,68.1393,3
2019-12-18,2318,SELL,68.0288,3
2020-01-02,2318,SELL,68.9864,4
2020-01-03,2318,SELL,69.5389,4
2020-01-06,2318,SELL,69.1338,3
2020-01-07,2318,SELL,68.9496,3
2020-01-13,2318,SELL,70.4229,3
2020-01-14,2318,SELL,71.0859,4
2020-01-17,2318,SELL,73.3326,4
2020-01-20,2318,SELL,72.6696,3
2020-03-13,2318,BUY,59.2259,5
2020-04-14,2318,SELL,56.9424,4
2020-04-17,2318,SELL,57.9,3
2020-04-20,2318,SELL,58.121,3
2020-04-29,2318,SELL,58.7103,3
2020-05-08,2318,SELL,58.9602,3
2020-05-11,2318,SELL,59.4103,3
2020-06-03,2318,SELL,60.0104,3
2020-06-04,2318,SELL,60.4229,3
2020-06-05,2318,SELL,61.023,3
2020-06-08,2318,SELL,61.3606,3
2020-06-09,2318,SELL,61.6606,3
2020-06-10,2318,SELL,61.6231,3
2020-06-11,2318,SELL,60.8355,3
2020-07-03,2318,SELL,60.8355,3
2020-07-06,2318,SELL,64.6237,4
2020-07-07,2318,SELL,65.4488,4
2020-07-08,2318,SELL,66.9491,4
2020-07-09,2318,SELL,67.2491,4
2020-07-10,2318,SELL,65.9364,4
2020-07-13,2318,SELL,66.1239,3
2020-07-20,2318,SELL,64.5486,3
2020-08-17,2318,SELL,64.0986,3
2020-08-18,2318,SELL,63.986,3
2020-09-18,2318,SELL,63.4734,3
2020-10-12,2318,SELL,62.3738,3
2020-10-14,2318,SELL,62.7151,3
2020-10-15,2318,SELL,62.7151,3
2020-10-16,2318,SELL,63.2838,3
2020-10-19,2318,SELL,63.8526,4
2020-10-20,2318,SELL,64.0801,4
2020-10-21,2318,SELL,64.1559,4
2020-10-23,2318,SELL,65.483,4
2020-11-10,2318,SELL,64.5351,3
2020-11-11,2318,SELL,65.6347,3
2020-11-12,2318,SELL,65.6347,3
2020-11-17,2318,SELL,66.6585,4
2020-11-18,2318,SELL,67.6822,4
2020-11-19,2318,SELL,67.4168,4
2020-11-26,2318,SELL,68.9335,3
2020-11-27,2318,SELL,69.5402,4
2020-12-01,2318,SELL,71.5119,4
2020-12-02,2318,SELL,72.0806,4
2020-12-03,2318,SELL,72.3081,4
2020-12-04,2318,SELL,74.204,4
2020-12-07,2318,SELL,73.2182,4
2021-01-08,2318,SELL,72.4977,3
2021-01-12,2318,SELL,75.569,3
2021-01-13,2318,SELL,76.5928,4
2021-01-14,2318,SELL,75.5311,4
2021-01-15,2318,SELL,78.1853,4
2021-01-18,2318,SELL,76.972,4
2021-01-19,2318,SELL,77.0478,4
2021-02-23,2318,SELL,73.0286,3
2021-02-25,2318,SELL,74.0144,4
2021-03-11,2318,SELL,75.1519,3
2021-05-27,2318,SELL,65.5034,3
2021-05-28,2318,SELL,65.5807,3
2021-05-31,2318,SELL,65.2715,3
2021-06-01,2318,SELL,64.7691,3
2021-08-31,2318,BUY,46.6832,5
2021-09-21,2318,BUY,40.6546,5
2021-10-11,2318,SELL,47.1644,3
2021-10-21,2318,SELL,49.4497,3
2021-10-22,2318,SELL,49.3709,3
2021-12-09,2318,SELL,46.4158,3
2022-01-06,2318,SELL,45.7065,3
2022-01-07,2318,SELL,48.1495,4
2022-01-10,2318,SELL,48.7799,4
2022-01-11,2318,SELL,47.9918,3
2022-01-12,2318,SELL,48.1495,4
2022-01-13,2318,SELL,48.8193,4
2022-01-14,2318,SELL,48.3465,3
2022-01-20,2318,SELL,51.8533,4
2022-01-21,2318,SELL,51.9715,4
2022-01-24,2318,SELL,51.5774,4
2022-02-09,2318,SELL,51.6168,3
2022-02-10,2318,SELL,52.5625,3
2022-02-11,2318,SELL,54.6114,3
2022-04-04,2318,SELL,46.6916,4
2022-04-06,2318,SELL,46.0611,3
2022-06-06,2318,SELL,39.764,3
2022-06-07,2318,SELL,39.3553,3
2022-06-08,2318,SELL,40.3361,3
2022-06-09,2318,SELL,39.8866,3
2022-06-20,2318,SELL,41.8073,3
2022-06-21,2318,SELL,42.9516,3
2022-06-23,2318,SELL,42.9108,3
2022-06-24,2318,SELL,43.8098,3
2022-06-27,2318,SELL,44.4637,3
2022-06-28,2318,SELL,44.4637,3
2022-08-24,2318,BUY,36.0042,5
2022-08-25,2318,SELL,37.9249,3
2022-08-26,2318,SELL,38.1293,3
2022-08-29,2318,SELL,37.8841,3
2022-08-31,2318,SELL,37.8841,3
2022-11-11,2318,SELL,33.0238,3
2022-11-14,2318,SELL,35.0747,4
2022-11-15,2318,SELL,36.9582,4
2022-11-16,2318,SELL,37.2093,4
2022-11-17,2318,SELL,36.9164,4
2022-11-18,2318,SELL,35.5351,3
2022-11-30,2318,SELL,39.9718,3
2022-12-01,2318,SELL,39.8044,3
2022-12-05,2318,SELL,44.3247,4
2022-12-09,2318,SELL,44.1573,3
2023-01-03,2318,SELL,44.241,3
2023-01-04,2318,SELL,46.6268,4
2023-01-05,2318,SELL,46.3756,3
2023-01-06,2318,SELL,47.1709,4
2023-01-09,2318,SELL,49.0125,4
2023-01-10,2318,SELL,47.5057,3
2023-01-11,2318,SELL,49.1799,4
2023-01-12,2318,SELL,50.2263,4
2023-01-13,2318,SELL,52.0261,4
2023-01-16,2318,SELL,50.896,3
2023-01-26,2318,SELL,54.2026,4
2023-01-27,2318,SELL,53.7422,3
2023-04-17,2318,SELL,45.2874,3
2023-04-18,2318,SELL,45.9571,3
2023-04-19,2318,SELL,45.413,4
2023-04-20,2318,SELL,45.9571,4
2023-05-04,2318,SELL,49.5985,3
2023-05-05,2318,SELL,50.2682,4
2023-05-08,2318,SELL,51.189,3
2023-06-16,2318,SELL,45.6402,3
2023-07-14,2318,SELL,45.2512,3
2023-07-25,2318,BUY,45.3377,5
2023-07-26,2318,SELL,45.2945,3
2023-07-27,2318,SELL,46.4182,3
2023-07-28,2318,SELL,48.5359,4
2023-07-31,2318,SELL,48.6224,4
2023-08-01,2318,SELL,47.5851,3
2024-02-21,2318,SELL,31.7034,3
2024-02-22,2318,SELL,32.4982,3
2024-02-23,2318,SELL,33.028,4
2024-02-26,2318,SELL,32.3215,4
2024-02-27,2318,SELL,32.5423,4
2024-03-12,2318,SELL,33.2488,3
2024-04-24,2318,SELL,30.3787,3
2024-04-25,2318,SELL,31.1294,3
2024-04-26,2318,SELL,31.6151,3
2024-04-29,2318,SELL,32.3215,4
2024-05-02,2318,SELL,33.5579,4
2024-05-03,2318,SELL,34.9267,4
2024-05-06,2318,SELL,34.5735,4
2024-05-07,2318,SELL,34.9709,3
2024-05-10,2318,SELL,36.428,3
2024-05-13,2318,SELL,36.2955,3
2024-05-14,2318,SELL,35.4566,3
2024-05-16,2318,SELL,37.9734,3
2024-05-17,2318,SELL,40.137,4
2024-05-20,2318,SELL,39.6955,3
2024-08-07,2318,BUY,30.5601,5
2024-08-16,2318,SELL,31.6186,3
2024-08-19,2318,SELL,31.8027,3
2024-08-20,2318,SELL,31.6647,3
2024-08-23,2318,SELL,32.7232,4
2024-08-26,2318,SELL,33.3215,4
2024-08-27,2318,SELL,33.5977,4
2024-08-28,2318,SELL,33.3215,4
2024-08-29,2318,SELL,33.2295,4
2024-08-30,2318,SELL,34.4261,4
2024-09-19,2318,SELL,35.2228,3
2024-09-20,2318,SELL,35.6488,3
2024-09-23,2318,SELL,35.6488,3
2024-09-24,2318,SELL,38.2053,4
2024-09-25,2318,SELL,39.6729,4
2024-09-26,2318,SELL,43.1289,4
2024-09-27,2318,SELL,46.0168,4
2024-09-30,2318,SELL,47.4844,4
2024-10-02,2318,SELL,53.5916,4
2024-10-03,2318,SELL,51.982,4
2024-10-04,2318,SELL,54.2544,4
2024-10-07,2318,SELL,56.5268,4
2024-11-07,2318,SELL,48.9994,3
2024-12-06,2318,SELL,44.2652,3
2024-12-09,2318,SELL,45.9695,3
2024-12-10,2318,SELL,45.4961,3
2025-02-04,2318,SELL,41.6613,3
2025-02-06,2318,SELL,41.6613,3
2025-02-07,2318,SELL,42.0874,3
2025-02-10,2318,SELL,42.6082,3
2025-02-12,2318,SELL,43.555,3
2025-02-14,2318,SELL,43.8391,4
2025-02-17,2318,SELL,44.3598,3
2025-03-07,2318,SELL,45.9221,3
2025-03-10,2318,SELL,45.6854,3
2025-03-17,2318,SELL,47.3898,3
2025-03-18,2318,SELL,48.1946,3
2025-03-19,2318,SELL,49.1414,3
2025-04-29,2318,SELL,43.697,3
2025-04-30,2318,SELL,44.1231,3
2025-05-02,2318,SELL,44.1705,3
2025-05-06,2318,SELL,43.8391,3
2025-05-14,2318,SELL,46.869,4
2025-06-09,2318,SELL,46.3414,3
2025-06-10,2318,SELL,46.5869,3
2025-06-11,2318,SELL,47.8632,3
2025-06-12,2318,SELL,47.6669,3
2025-06-25,2318,SELL,50.5141,4
2025-06-26,2318,SELL,50.1214,4
2025-06-27,2318,SELL,49.4832,3
2025-07-23,2318,SELL,53.3123,3
2025-07-24,2318,SELL,54.3923,4
2025-07-25,2318,SELL,53.5086,3
2025-07-28,2318,SELL,55.3741,4
2025-07-29,2318,SELL,55.3741,4
2025-07-30,2318,SELL,55.2759,4
2025-08-12,2318,SELL,54.8832,3
2025-08-13,2318,SELL,55.7668,3
2025-08-14,2318,SELL,56.8468,3
2025-08-15,2318,SELL,56.5522,3
2025-08-18,2318,SELL,56.6995,3
2025-08-25,2318,SELL,57.5831,4
2025-09-12,2318,SELL,57.1,3
2025-10-15,2318,SELL,54.75,3
2025-10-16,2318,SELL,55.5,3
2025-10-21,2318,SELL,55.9,3
2025-10-22,2318,SELL,55.5,3
2025-10-23,2318,SELL,55.55,3
2025-10-24,2318,SELL,55.65,3
2025-10-27,2318,SELL,56.0,3
2025-10-28,2318,SELL,56.15,3
2025-11-10,2318,SELL,59.2,4
2025-11-11,2318,SELL,59.4,4
2025-11-12,2318,SELL,60.3,4
2025-11-13,2318,SELL,60.95,4
2025-11-14,2318,SELL,59.95,4
2025-12-05,2318,SELL,60.45,3
2025-12-08,2318,SELL,61.75,3
2025-12-09,2318,SELL,60.75,3
2025-12-10,2318,SELL,61.2,3
2025-12-11,2318,SELL,61.5,4
2025-12-12,2318,SELL,63.75,4
2025-12-15,2318,SELL,65.25,4
2025-12-16,2318,SELL,63.9,4
2025-12-17,2318,SELL,65.05,4
2025-12-18,2318,SELL,65.2,3
2025-12-19,2318,SELL,65.45,3
2025-12-22,2318,SELL,65.25,3
2025-12-23,2318,SELL,65.95,3
2025-12-24,2318,SELL,66.2,3
2026-01-06,2318,SELL,72.0,4
2026-01-07,2318,SELL,71.1,4
2026-01-28,2318,SELL,70.95,3
2026-01-29,2318,SELL,73.3,3
2026-01-30,2318,SELL,72.7,3
2004-02-16,2899,SELL,0.0531,3
2004-03-31,2899,SELL,0.0505,3
2004-04-02,2899,SELL,0.0505,3
2004-04-06,2899,SELL,0.0563,4
2004-04-07,2899,SELL,0.0558,4
2004-04-08,2899,SELL,0.0563,4
2004-04-13,2899,SELL,0.0571,4
2004-04-26,2899,BUY,0.0971,5
2004-04-27,2899,SELL,0.1008,4
2004-04-28,2899,SELL,0.0999,4
2004-04-29,2899,SELL,0.0944,3
2004-04-30,2899,SELL,0.0935,3
2004-05-03,2899,SELL,0.0935,3
2004-05-04,2899,SELL,0.0971,3
2004-05-05,2899,SELL,0.099,3
2004-05-06,2899,SELL,0.1017,3
2004-05-13,2899,SELL,0.0935,3
2004-09-16,2899,SELL,0.0907,3
2004-09-17,2899,SELL,0.0935,3
2004-09-20,2899,SELL,0.0962,4
2004-09-21,2899,SELL,0.0962,4
2004-09-22,2899,SELL,0.0953,4
2004-09-23,2899,SELL,0.0981,4
2004-09-24,2899,SELL,0.0971,4
2004-09-27,2899,SELL,0.0962,3
2004-10-08,2899,SELL,0.1036,4
2004-10-11,2899,SELL,0.1081,4
2004-10-12,2899,SELL,0.1054,3
2004-10-21,2899,SELL,0.1099,4
2004-10-25,2899,SELL,0.1091,3
2004-10-26,2899,SELL,0.1136,4
2004-10-27,2899,SELL,0.1127,4
2004-11-12,2899,SELL,0.1154,3
2004-11-15,2899,SELL,0.1209,3
2004-11-16,2899,SELL,0.1191,3
2004-11-17,2899,SELL,0.1264,4
2004-11-18,2899,SELL,0.1319,4
2004-11-19,2899,SELL,0.1301,4
2004-11-22,2899,SELL,0.1338,4
2004-11-23,2899,SELL,0.1384,4
2004-11-24,2899,SELL,0.1374,4
2005-01-31,2899,SELL,0.1256,3
2005-02-01,2899,SELL,0.1246,3
2005-02-02,2899,SELL,0.1256,3
2005-02-15,2899,SELL,0.1283,4
2005-02-16,2899,SELL,0.1283,3
2005-02-23,2899,SELL,0.1301,3
2005-02-24,2899,SELL,0.1292,3
2005-02-28,2899,SELL,0.1319,3
2005-03-01,2899,SELL,0.1319,3
2005-03-15,2899,SELL,0.1274,4
2005-04-22,2899,SELL,0.1191,3
2005-04-25,2899,SELL,0.1201,3
2005-04-26,2899,SELL,0.2491,4
2005-04-27,2899,SELL,0.2596,4
2005-04-28,2899,SELL,0.2521,4
2005-04-29,2899,SELL,0.2506,3
2005-05-03,2899,SELL,0.2491,3
2005-05-04,2899,SELL,0.2536,3
2005-05-05,2899,SELL,0.2566,3
2005-05-06,2899,SELL,0.2566,3
2005-05-17,2899,SELL,0.2294,3
2005-06-07,2899,SELL,0.2506,3
2005-06-08,2899,SELL,0.2596,3
2005-06-14,2899,SELL,0.2626,4
2005-06-17,2899,SELL,0.2702,3
2005-06-20,2899,SELL,0.2807,4
2005-06-21,2899,SELL,0.2747,4
2005-06-22,2899,SELL,0.2792,4
2005-08-08,2899,SELL,0.2687,3
2005-08-09,2899,SELL,0.2657,3
2005-08-12,2899,SELL,0.2913,4
2005-08-15,2899,SELL,0.3057,4
2005-08-16,2899,SELL,0.3057,4
2005-08-17,2899,SELL,0.3094,4
2005-08-18,2899,SELL,0.2943,3
2005-08-22,2899,SELL,0.3057,3
2005-09-12,2899,SELL,0.317,3
2005-09-16,2899,SELL,0.3396,3
2005-09-22,2899,SELL,0.3623,4
2005-09-23,2899,SELL,0.3585,4
2005-09-26,2899,SELL,0.3585,3
2005-09-28,2899,SELL,0.3623,3
2005-09-29,2899,SELL,0.3811,4
2005-09-30,2899,SELL,0.3736,3
2005-10-04,2899,SELL,0.3887,3
2005-10-05,2899,SELL,0.3887,3
2005-10-10,2899,SELL,0.4038,3
2005-10-12,2899,SELL,0.4075,3
2005-10-13,2899,SELL,0.4113,3
2005-11-17,2899,SELL,0.3887,3
2005-11-18,2899,SELL,0.4,3
2005-11-21,2899,SELL,0.4,3
2005-11-22,2899,SELL,0.4038,3
2005-11-23,2899,SELL,0.4075,3
2005-11-24,2899,SELL,0.4113,3
2005-11-25,2899,SELL,0.4113,3
2005-11-28,2899,SELL,0.4264,4
2005-12-08,2899,SELL,0.4415,3
2005-12-09,2899,SELL,0.4528,4
2005-12-12,2899,SELL,0.4906,4
2005-12-13,2899,SELL,0.4641,3
2005-12-19,2899,SELL,0.517,4
2005-12-20,2899,SELL,0.5094,4
2005-12-23,2899,SELL,0.5094,3
2005-12-28,2899,SELL,0.5207,3
2005-12-29,2899,SELL,0.5207,3
2006-01-03,2899,SELL,0.5434,3
2006-01-04,2899,SELL,0.5773,4
2006-01-05,2899,SELL,0.5811,4
2006-01-06,2899,SELL,0.5849,4
2006-01-09,2899,SELL,0.6151,4
2006-01-17,2899,SELL,0.5962,3
2006-01-23,2899,SELL,0.6302,3
2006-01-24,2899,SELL,0.6264,4
2006-01-27,2899,SELL,0.6717,3
2006-02-01,2899,SELL,0.7321,4
2006-02-02,2899,SELL,0.7472,4
2006-02-03,2899,SELL,0.7622,4
2006-02-06,2899,SELL,0.7849,4
2006-02-07,2899,SELL,0.7773,4
2006-03-06,2899,SELL,0.7698,3
2006-03-27,2899,SELL,0.7622,3
2006-03-28,2899,SELL,0.7773,3
2006-03-29,2899,SELL,0.7698,4
2006-03-30,2899,SELL,0.8453,4
2006-03-31,2899,SELL,0.9207,4
2006-04-03,2899,SELL,1.0113,4
2006-04-04,2899,SELL,0.9887,4
2006-04-06,2899,SELL,1.049,4
2006-04-07,2899,SELL,1.0415,4
2006-04-10,2899,SELL,1.0264,3
2006-04-11,2899,SELL,1.0641,3
2006-04-19,2899,SELL,1.404,4
2006-04-20,2899,SELL,1.4956,4
2006-07-03,2899,SELL,1.2591,3
2006-07-04,2899,SELL,1.2438,4
2006-07-06,2899,SELL,1.2591,3
2006-07-07,2899,SELL,1.282,3
2006-07-10,2899,SELL,1.2743,3
2006-07-11,2899,SELL,1.2743,3
2006-08-07,2899,SELL,1.2789,3
2006-09-25,2899,SELL,1.1965,3
2006-10-16,2899,SELL,1.2087,3
2006-10-17,2899,SELL,1.282,4
2006-10-18,2899,SELL,1.2942,4
2006-10-19,2899,SELL,1.343,4
2006-10-20,2899,SELL,1.4254,4
2006-10-23,2899,SELL,1.3522,4
2006-10-24,2899,SELL,1.3796,4
2006-11-13,2899,SELL,1.4742,3
2006-11-15,2899,SELL,1.4651,3
2006-11-24,2899,SELL,1.5292,3
2006-11-27,2899,SELL,1.6574,4
2006-11-29,2899,SELL,1.6085,3
2006-11-30,2899,SELL,1.6238,3
2006-12-01,2899,SELL,1.6726,3
2006-12-04,2899,SELL,1.7001,4
2006-12-05,2899,SELL,1.7245,4
2007-02-05,2899,SELL,1.5628,3
2007-02-07,2899,SELL,1.5994,3
2007-02-08,2899,SELL,1.636,3
2007-02-09,2899,SELL,1.633,3
2007-02-12,2899,SELL,1.6391,3
2007-02-26,2899,SELL,1.7398,3
2007-03-23,2899,SELL,1.6085,3
2007-03-26,2899,SELL,1.6574,3
2007-03-27,2899,SELL,1.6238,3
2007-03-29,2899,SELL,1.7658,4
2007-03-30,2899,SELL,1.7658,3
2007-04-02,2899,SELL,1.7542,4
2007-04-03,2899,SELL,1.762,3
2007-04-04,2899,SELL,1.8202,4
2007-04-10,2899,SELL,1.8629,4
2007-04-11,2899,SELL,1.8784,3
2007-04-12,2899,SELL,1.8551,3
2007-04-13,2899,SELL,1.8939,3
2007-06-06,2899,SELL,1.7969,3
2007-06-07,2899,SELL,1.8008,3
2007-06-15,2899,SELL,1.8085,3
2007-06-18,2899,SELL,1.8279,3
2007-06-20,2899,SELL,1.8629,3
2007-06-21,2899,SELL,1.8939,4
2007-06-22,2899,SELL,1.8745,3
2007-07-03,2899,BUY,1.89,6
2007-07-09,2899,SELL,1.9521,3
2007-07-10,2899,SELL,1.9793,3
2007-07-11,2899,SELL,2.0103,3
2007-07-12,2899,SELL,2.0608,3
2007-07-13,2899,SELL,2.0918,4
2007-07-23,2899,SELL,2.3829,4
2007-07-24,2899,SELL,2.3907,4
2007-07-25,2899,SELL,2.3635,4
2007-07-26,2899,SELL,2.3674,3
2007-08-31,2899,SELL,2.6701,3
2007-09-03,2899,SELL,2.8797,4
2007-09-04,2899,SELL,2.8641,4
2007-09-05,2899,SELL,3.0543,4
2007-09-06,2899,SELL,3.097,4
2007-09-07,2899,SELL,3.1164,3
2007-09-10,2899,SELL,3.4308,4
2007-09-11,2899,SELL,3.586,4
2007-09-12,2899,SELL,3.6675,4
2007-09-17,2899,SELL,3.8383,3
2007-09-18,2899,SELL,3.8033,3
2007-09-19,2899,SELL,4.0672,3
2007-09-20,2899,SELL,4.4476,4
2007-09-21,2899,SELL,4.9288,4
2007-10-18,2899,SELL,5.185,4
2008-01-02,2899,SELL,4.7813,3
2008-01-03,2899,SELL,4.8667,3
2008-01-04,2899,SELL,5.216,4
2008-01-09,2899,SELL,5.0841,3
2008-01-10,2899,SELL,5.0142,3
2008-02-22,2899,SELL,4.0284,3
2008-02-27,2899,SELL,4.1061,3
2008-02-28,2899,SELL,4.0983,4
2008-02-29,2899,SELL,4.1371,3
2008-03-03,2899,SELL,4.1293,3
2008-05-19,2899,SELL,2.9806,3
2008-05-21,2899,SELL,3.0621,3
2008-07-16,2899,SELL,2.7695,3
2008-07-17,2899,SELL,2.797,4
2008-11-27,2899,SELL,1.0597,3
2008-11-28,2899,SELL,1.1031,3
2008-12-01,2899,SELL,1.2212,3
2008-12-08,2899,SELL,1.3,4
2008-12-09,2899,SELL,1.3394,4
2008-12-10,2899,SELL,1.5758,4
2008-12-11,2899,SELL,1.7294,4
2008-12-12,2899,SELL,1.5758,3
2008-12-16,2899,SELL,1.69,3
2008-12-17,2899,SELL,1.824,3
2008-12-18,2899,SELL,1.9422,4
2008-12-19,2899,SELL,1.8516,3
2009-01-07,2899,SELL,1.8752,4
2009-02-06,2899,SELL,1.8161,3
2009-02-09,2899,SELL,1.8594,3
2009-02-11,2899,SELL,1.9107,3
2009-02-12,2899,SELL,1.9697,4
2009-03-19,2899,SELL,1.9894,4
2009-03-20,2899,SELL,2.3164,4
2009-03-23,2899,SELL,2.4189,4
2009-03-24,2899,SELL,2.2613,4
2009-04-16,2899,SELL,2.5706,3
2009-05-08,2899,SELL,2.6471,3
2009-05-13,2899,SELL,2.6672,3
2009-05-29,2899,SELL,2.8201,3
2009-06-01,2899,SELL,3.2022,4
2009-06-02,2899,SELL,2.993,3
2009-06-03,2899,SELL,3.158,3
2009-06-04,2899,SELL,3.1017,3
2009-07-16,2899,SELL,2.8884,3
2009-07-17,2899,SELL,2.8482,3
2009-07-20,2899,SELL,2.9729,3
2009-07-21,2899,SELL,3.0292,3
2009-07-23,2899,SELL,3.0413,3
2009-07-27,2899,SELL,3.1178,4
2009-09-07,2899,SELL,2.8884,3
2009-09-08,2899,SELL,3.1137,4
2009-09-09,2899,SELL,3.0212,3
2009-09-11,2899,SELL,3.0856,3
2009-09-16,2899,SELL,3.2787,4
2009-09-17,2899,SELL,3.3631,4
2009-10-07,2899,SELL,3.3229,3
2009-10-08,2899,SELL,3.3752,3
2009-11-09,2899,SELL,3.4154,3
2009-11-16,2899,SELL,3.5482,3
2009-11-17,2899,SELL,3.512,3
2009-11-25,2899,SELL,3.6407,3
2010-03-01,2899,SELL,2.7436,3
2010-03-03,2899,SELL,2.7678,3
2010-04-12,2899,SELL,2.6712,3
2010-04-15,2899,SELL,2.6551,3
2010-06-18,2899,SELL,2.4039,3
2010-06-21,2899,SELL,2.5227,3
2010-06-22,2899,SELL,2.5063,4
2010-06-23,2899,SELL,2.4817,3
2010-08-06,2899,SELL,2.2114,3
2010-08-09,2899,SELL,2.2933,4
2010-08-10,2899,SELL,2.236,3
2010-08-19,2899,SELL,2.3589,4
2010-08-20,2899,SELL,2.363,4
2010-09-06,2899,SELL,2.3507,3
2010-09-07,2899,SELL,2.3957,3
2010-09-13,2899,SELL,2.408,3
2010-09-14,2899,SELL,2.4039,3
2010-09-15,2899,SELL,2.4367,4
2010-09-29,2899,SELL,2.5513,4
2010-09-30,2899,SELL,2.7029,4
2010-10-04,2899,SELL,2.7029,4
2010-10-08,2899,SELL,3.0387,4
2010-10-11,2899,SELL,3.1943,4
2010-10-12,2899,SELL,3.2557,4
2010-10-13,2899,SELL,3.2148,4
2010-10-14,2899,SELL,3.2516,3
2010-10-15,2899,SELL,3.2066,3
2010-10-22,2899,SELL,3.0182,3
2010-11-05,2899,SELL,3.2475,3
2010-11-08,2899,SELL,3.268,3
2010-11-09,2899,SELL,3.3049,3
2010-11-10,2899,SELL,3.2803,3
2010-11-11,2899,SELL,3.3868,4
2011-02-21,2899,SELL,2.5923,3
2011-02-22,2899,SELL,2.5841,3
2011-02-23,2899,SELL,2.6087,3
2011-03-04,2899,SELL,2.6701,4
2011-03-07,2899,SELL,2.7029,4
2011-03-08,2899,SELL,2.7233,4
2011-03-09,2899,SELL,2.711,4
2011-04-07,2899,SELL,2.6291,3
2011-04-11,2899,SELL,2.6332,3
2011-05-31,2899,SELL,2.4585,3
2011-06-01,2899,SELL,2.4501,3
2011-06-24,2899,SELL,2.4418,3
2011-06-27,2899,SELL,2.448,3
2011-07-04,2899,SELL,2.567,3
2011-07-05,2899,SELL,2.5545,3
2011-07-06,2899,SELL,2.5545,3
2011-07-07,2899,SELL,2.5732,4
2011-07-08,2899,SELL,2.6171,4
2011-07-11,2899,SELL,2.6108,4
2011-07-14,2899,SELL,2.7485,4
2011-07-15,2899,SELL,2.736,4
2011-07-18,2899,SELL,2.7799,4
2011-07-19,2899,SELL,2.8425,4
2011-10-17,2899,SELL,1.9659,3
2011-10-26,2899,SELL,2.1412,3
2011-10-27,2899,SELL,2.2352,3
2011-10-28,2899,SELL,2.1663,3
2011-11-08,2899,SELL,2.3729,3
2011-11-09,2899,SELL,2.4105,4
2012-01-12,2899,SELL,1.9597,3
2012-01-13,2899,SELL,1.9597,3
2012-01-17,2899,SELL,2.1475,3
2012-01-18,2899,SELL,2.1099,4
2012-01-19,2899,SELL,2.1287,4
2012-01-20,2899,SELL,2.1225,4
2012-01-26,2899,SELL,2.2414,4
2012-01-27,2899,SELL,2.2414,4
2012-02-02,2899,SELL,2.3291,4
